coherence_alpha_cost,coherence_alpha_lungime_medie,coherence_alpha_coeficient_clusterizare,coherence_alpha_eficienta_globala,coherence_beta_cost,coherence_beta_lungime_medie,coherence_beta_coeficient_clusterizare,coherence_beta_eficienta_globala,emotie
0.36321980612016586,0.43086072506590617,0.6573040994093626,2.126381601757082,0.396377526775307,0.4285699420972281,0.6789339315655106,1.6992979815469438,1.0
0.3538898673447077,0.5067369353816509,0.6446229209387103,2.300210657270556,0.40728532652419497,0.5810302718626589,0.6487234987234988,1.9783541115745171,1.0
0.4021321431516422,0.5947545585600327,0.6115086667718247,1.9550442571330116,0.40489548152907645,0.5784366285655933,0.7005275426328058,1.9687835824825322,1.0
0.3681659984307553,0.444739185252527,0.6456055640266167,2.0771596971927275,0.36223650032146054,0.5335720781150626,0.7038169432906274,2.173488532507767,1.0
0.4310784316189437,0.5503192366602875,0.7388748678222363,1.6635709160165202,0.5351387994555049,0.6059479432974141,0.6263525947736474,1.2043786794788915,1.0
0.4113162055183148,0.6236360675600675,0.6532730427467269,1.890932726319538,0.4687997830665379,0.5146702925728621,0.6276296802612591,1.4096494431294857,1.0
0.335729562391393,0.4462271980816596,0.6425264793685848,2.6010784961489337,0.324563940157713,0.4753101609797455,0.5842219184324449,2.5100562425880466,1.0
0.4137913059912064,0.6423870956640998,0.6741328846592004,1.8408605169021777,0.43936120123805983,0.5667417664477169,0.6619544198491566,1.6391050599032357,1.0
0.4365313057466085,0.4671820337637261,0.6757470599575862,1.5338109528277781,0.3276666657946663,0.4002179664702674,0.6022915680810418,2.327335134582362,1.0
0.39606724137494964,0.514932893878082,0.6426193689351585,1.8632172511455605,0.33553575936363433,0.31207765943411453,0.5488321619900568,2.302648024594032,1.0
0.44900526219635845,0.4781492757488198,0.637152613468403,1.5332029026718026,0.4383311450987409,0.45643739724923144,0.6022354838144313,1.5826155066182617,1.0
0.3750154894679879,0.4724967271047264,0.5880505459452827,2.0139581036964596,0.32036007013753665,0.38302495826718974,0.5751841725525937,2.3970204739603864,1.0
0.43825182732769424,0.5691204150701308,0.6059878717773454,1.6600018131055554,0.35524284781966076,0.33890401171517204,0.5285030758714968,2.110033153053619,1.0
0.3395202136747351,0.4807902135617508,0.6045910230120757,2.4561599590759733,0.33774938022174267,0.3798387694404343,0.5771003849951217,2.385036303405976,1.0
0.3057468760466484,0.3405345561900042,0.5155248260511418,2.68293380071988,0.3350797169666998,0.4449515592265627,0.5255677071466546,2.6677009306031563,1.0
0.37197034189594314,0.4394006252425838,0.6426103136629451,2.09509951636508,0.27354689129160725,0.31229391457846156,0.5337092731829575,3.0174021329469523,1.0
0.651270145372149,0.5087464207730755,0.6311924917188074,0.83898479035859,0.5309766516822687,0.5536162060752238,0.6252449305080884,1.3478689064029348,1.0
0.6893204269131771,0.804256398846848,0.5939306307727361,0.924816881806864,0.6023285599176103,0.788531734277382,0.6116591011327853,1.2293745747592297,1.0
0.7164265218315232,0.8695541264636144,0.6556353003721425,0.8722283395950055,0.6790748385697328,0.7937001661585498,0.6969165337586392,0.9683499816813189,1.0
0.5867868158379377,0.6845475740951817,0.7373553347237558,1.331054833519603,0.586371954232877,0.5856024940017922,0.5761992393571341,1.2630121817561089,1.0
0.5571638127723068,0.5900860762651976,0.6346244398875978,1.234870412975086,0.577362573434277,0.4896330633278358,0.6394798184271868,1.1657263486567617,1.0
0.6341812527942772,0.6438818703492392,0.6664540138224347,0.9516966005958709,0.5693635419320094,0.48828128712247404,0.6300044984255511,1.1679618995164245,1.0
0.5952887001347095,0.7549597773700474,0.6311302732355364,1.2474205239406106,0.5058540657870246,0.5958353437161724,0.6151100361626677,1.9737122033108092,1.0
0.5316716552428528,0.5524788813913809,0.6348963901595481,1.3056452010369684,0.5422650685860763,0.5666136124604939,0.5796957428536377,1.3064762903405918,1.0
0.5361952697656347,0.5738563809461887,0.6844281449544607,1.268147608005309,0.5737707974362998,0.5142829545327957,0.6112317507054349,1.1218219537525855,1.0
0.671608860089638,0.6418199654034868,0.6519746335535809,0.8840070625225019,0.6246685979563498,0.5515616818918329,0.6873851294903928,1.0199833952533703,1.0
0.5825716932228987,0.63808409980297,0.6316128316128315,1.145896174603209,0.5977295882699311,0.5523865210610478,0.6837548416495786,1.019927927740989,1.0
0.5584354436603488,0.7357048434349062,0.612425001898686,1.270876488577046,0.6277276093436293,0.4834663258632476,0.6538961038961039,0.8702295892280749,1.0
0.5334692883052642,0.8160806457042316,0.6289929368876738,1.4346869371051711,0.51328733983531,0.6682354194107232,0.6614870509607352,1.394051434824978,1.0
0.6428414974734803,0.7049742294795472,0.7197197539302802,1.0228199524193247,0.7323123863916378,0.5591960713739188,0.6581707765918292,0.7398880087180277,1.0
0.5311946527803477,0.6895181852933383,0.5851332877648667,1.346057220401376,0.42143855631708943,0.5894557790865046,0.5826574010784537,1.9435347643321124,1.0
0.5474624493873209,0.6867095061709169,0.5946950710108605,1.3325382713274008,0.4362383677300825,0.6209092999264907,0.5830409356725145,1.8766089343530157,1.0
0.43792165322253407,0.6205863761927523,0.6862649046859574,1.8681286735507028,0.3834296935638149,0.5404690735531442,0.5471671603250551,2.1698586288956547,1.0
0.5378900686257789,0.8085458966600537,0.5692147034252295,1.4371208936045452,0.48922172167979533,0.7374678428219797,0.6217323612060452,1.5837595707570058,1.0
0.5220835366801126,0.7786227271890088,0.5838687628161312,1.4776743391194347,0.42159548365623123,0.6002187943138264,0.7074732285258601,1.969773953045488,1.0
0.5421806369044604,0.7074413735616089,0.6277587909166854,1.3320906568864448,0.41221135007676674,0.5842636830557087,0.5793574846206424,2.0330050702678584,1.0
0.5647034097179766,0.8837629926851496,0.704647983595352,1.3230333900351288,0.42013808494357524,0.6527100502304055,0.5717209690893902,1.8479062746906882,1.0
0.9551773171063924,0.6531417079070821,0.6118288144603933,0.4862482733107067,0.9468570492279734,0.6201786677687859,0.6568989490042121,0.49595099363761175,1.0
0.9890790289043847,0.6808427080040058,0.6107123870281764,0.4684408291250918,0.9817920951483703,0.6469325240207842,0.654642433589802,0.4770332470544078,1.0
0.9730174843023244,0.8366715684869258,0.5934153565732514,0.5171445900024844,0.9425976288776049,0.6156213798766385,0.6602216496953339,0.49879421500254784,1.0
0.9817824906727055,0.4983258749998946,0.6325358851674642,0.4381423522733595,0.9716170356069987,0.4924059672126162,0.6261031366294523,0.44297899342340885,1.0
0.9671180827201515,0.7965783513272964,0.6914751914751914,0.5269041718069261,0.9424354432876099,0.616993681635758,0.663080194659142,0.4984245806053485,1.0
0.507086988854296,0.4571697486237985,0.639963545226703,1.2136583186975438,0.5662979479171579,0.5265511710433688,0.6157514999620263,1.0449167918608213,1.0
0.5873263099247176,0.6522979895132538,0.6443912812333863,1.0968785148020226,0.7401836092201718,0.7186591643805712,0.6814699919963076,0.7680823573667513,1.0
0.6616098039728563,0.6192525171562296,0.6746069719753932,0.884876947885179,0.7667653450040581,0.6094089587792466,0.646076146076146,0.682060959248688,1.0
0.6472131276234584,0.6124701522012873,0.6733120680489101,0.9043607281103839,0.7524127747598329,0.5941647370766834,0.6629084365926472,0.6971525765497174,1.0
0.5010173330066419,0.4471648263037652,0.6416527916527915,1.2328168152203123,0.5796660228158184,0.5372922755630917,0.6695488721804511,1.0311455447481521,1.0
0.6398689876171603,0.598829797547489,0.6950786056049214,0.9193041115871425,0.7550027129598766,0.7431978083615279,0.6395002658160553,0.7482616971006035,1.0
0.6586560774068453,0.6150367974868528,0.6874117110959218,0.8912254262357997,0.7525799283062217,0.7353547441410133,0.6903140718930193,0.7532743822998094,1.0
0.5727628217545153,0.5175653837766911,0.6536121772963878,1.053774976371276,0.6546839460748686,0.6085029166217679,0.677842333105491,0.8948035224809375,1.0
0.46825770405055595,0.49076788590409604,0.6239424318371686,1.4573463435888243,0.5433334194439765,0.49731440338840305,0.6570327333485227,1.1096350369163195,1.0
0.5746025983257023,0.5415471915802554,0.6611146163777744,1.028219400676487,0.706300461345445,0.6856148054615341,0.6845534582376688,0.8076460722021821,1.0
0.6655706650180797,0.7578709689573521,0.7453932032879402,0.9447084693054223,0.7512065220204384,0.7586036995964692,0.6081643502696135,0.7464101388438364,1.0
0.628265278822545,0.5830454443089369,0.5938178780284042,0.9396452524818248,0.7664083404909477,0.6072008023849809,0.6762576604681868,0.6829489291249228,1.0
0.6569994773910854,0.6212916025235283,0.6776104012946117,0.8864959599810364,0.7640074882121785,0.7543535479505108,0.6890825548720286,0.7386835003237497,1.0
0.7566498034332068,0.8943050770404557,0.682668793195109,0.8058312870209664,0.6953522436961868,0.7971760576880066,0.7229297018770703,0.9014741984988996,1.0
0.8368683530415316,1.017162735880556,0.6284408573882257,0.7173614532876178,0.8571331785421226,0.8518922553441104,0.6302028380975748,0.6512130867384068,1.0
0.7290171331578087,0.8164106405543433,0.729665071770335,0.8615219048670347,0.6909053929721316,0.9515955048615523,0.6681236891763207,0.9727913486721267,1.0
0.6621820619467411,1.099415877395585,0.7395084447716027,1.0793921411170047,0.6479093410398058,0.9264955881806319,0.704205443679128,1.0353807149133976,1.0
0.7242284376407906,0.8125684917646773,0.7030644793802688,0.8663221419838679,0.7194318182200364,0.6827274480861248,0.6771132376395534,0.8138344840838533,1.0
0.7854710932690377,0.9144019973370344,0.6791381133486395,0.7791909912292698,0.6989876015073471,0.7997905255608951,0.7024811445864078,0.9037899641489258,1.0
0.7727156960011001,0.7629729380280881,0.6458039036986405,0.7286573490866337,0.7127920952156261,0.8269985835814907,0.7378232878232879,0.8748446881741774,1.0
0.6783298887574264,1.108900299092454,0.6823363770732191,1.063172770491972,0.6381693995958666,0.8292891996242716,0.7288614893878052,1.0910399155912747,1.0
0.7023753741321629,0.7984196670432967,0.6782144755828967,0.8924221631263168,0.6980681306993844,0.9895468740105665,0.6631088210035578,0.9524218323676711,1.0
0.740766143031863,0.8415542980443116,0.6879351642509537,0.8419658788935805,0.6781292958536271,0.9659706070394344,0.6121919016655858,0.9819966401131648,1.0
0.7375785909033082,0.8629505374733348,0.6998291182501708,0.8353892806268348,0.6862205559812687,0.964354153207236,0.667444251654778,0.9742450287376871,1.0
0.679722686364461,0.983391755505856,0.7766265897844845,0.977668968824553,0.6915532943544562,0.9584732835345904,0.7302022538864645,0.9700882138241986,1.0
0.6113115683687719,0.9911321397499628,0.6888964836333258,1.205302901764716,0.6918230689584514,0.9556511462493513,0.7316376605850291,0.971554487084792,1.0
0.6405019668227548,0.8791934489791058,0.755342026394658,1.0685798874082684,0.74024283562648,1.3242861813135864,0.7553715290557396,0.9293421324641773,1.0
0.7158109790378026,1.025434514511533,0.7234963866542813,0.9222129005980979,0.7669027449512691,1.1361952991031188,0.6891342575553101,0.8419305778815376,1.0
0.5800386064232176,0.9452376598113112,0.6617937617937618,1.3002186108855542,0.6688019531506755,1.1079117278382837,0.7031652557968349,1.0733378094531754,1.0
0.669366515261677,1.0488075713954876,0.5944342207500103,0.9659691819754206,0.7426533333697931,1.0967422258424173,0.6917658365026788,0.8755005399528867,1.0
0.5888484983763712,0.9209988953031978,0.6689012741644321,1.283140981823646,0.7573701634265992,1.1982600898360571,0.6098842677790046,0.8385545021230166,1.0
0.683576329815009,0.97191010590233,0.7557863189442136,0.9760881999457012,0.7794358917383934,1.2272529357661182,0.7420520999468367,0.8087523452684601,1.0
0.7275692902149946,1.073353096424832,0.7651742993848256,0.8967430315015731,0.7255971253731598,1.0435619276679133,0.6730144124880969,0.9084772911703334,1.0
0.6300833013847189,1.0144395662454553,0.7356313277365908,1.1657414644737214,0.7690605411962297,1.1566003190101968,0.7360242097084203,0.8352506966587828,1.0
0.5762707683572156,0.8962936592908035,0.7587181824023927,1.3187868087689418,0.6284570579907749,0.8448233835869848,0.7237820658873291,1.0972818036538763,1.0
0.7220414961480279,1.0326674204017012,0.730899217741323,0.9139539131177876,0.7123980145747224,0.9692758538531384,0.7285609127714391,0.9457370631231634,1.0
0.4354608339358399,0.544418706027121,0.7149046859573175,1.73080343151073,0.4074772603236191,0.47272802489474286,0.6857978279030912,1.9317363761407933,1.0
0.5864613520996992,0.8119274576609711,0.7414141414141413,1.206204353061806,0.5733759325803339,0.7342722193259505,0.735816814764183,1.2762935397952697,1.0
0.44822101497147887,0.4791323300804844,0.6582502293028609,1.5156404848344764,0.5702621781909947,0.3456218117335417,0.6169059011164273,0.894086775583,1.0
0.43068273636139387,0.5289695378919361,0.643332106490001,1.7212839761845853,0.510957186690734,0.3080919720672488,0.641139854297749,0.9927817783036121,1.0
0.3328217567584062,0.40263946067804335,0.6774252063725748,2.288242047776693,0.41334845315574853,0.36620068290325797,0.7185197843092579,1.5365439176484634,1.0
0.3435191905149658,0.4068404553763497,0.6438082385450807,2.235898938247274,0.39646560655436114,0.34586635444322716,0.6728844255160045,1.6452055789681816,1.0
0.26921854340274404,0.3781846432140477,0.6783175888439047,3.1209111040425848,0.2885039607826385,0.28732653653739276,0.6484535931904352,2.5709328229598603,1.0
0.5977688192296272,0.43114327882273523,0.6677830940988837,0.9842816380672603,0.5214333424777273,0.6117371306399678,0.688299127772812,1.49012608375702,1.0
0.5261260496380564,0.526288459043707,0.7069979727874466,1.399172803181745,0.4890182066952002,0.5664143247967515,0.6146616541353384,1.601502233124749,1.0
0.6172348602045212,0.5550422945091619,0.6539022381127645,1.039565361809204,0.47505745257708853,0.43696577534424313,0.6491835649730385,1.657229125982522,1.0
0.5505776153523075,0.5433199872442587,0.7146473409631303,1.3578559882209735,0.4747635347594486,0.4678020314334274,0.6795943822259612,1.6229706364406995,1.0
0.5229118035956263,0.6174056833068837,0.6694957089693933,1.5064660404769945,0.4368811295927351,0.562324568163422,0.6635869977975242,1.7689427970971192,1.0
0.594874928834938,0.6309754321450237,0.7357493383809173,1.160702388704821,0.4941597899052577,0.5547870944780517,0.6838611680716945,1.6532408284513422,1.0
0.5532561028841075,0.562495323688995,0.6289876789876792,1.2996113731395156,0.4943178252373489,0.5648802691006927,0.6785714285714287,1.6378531344076386,1.0
0.539190200623558,0.5466320530748116,0.7496173417226049,1.3287259779513576,0.4110778794275274,0.4519777251902756,0.6443191311612365,2.1136720501522412,1.0
0.5140482408379953,0.40708948818999285,0.6930145877514299,1.3759158935376754,0.47882656600542206,0.5332166903433869,0.6715857242173032,1.716119770091898,1.0
0.49892039688041334,0.5850024975672055,0.6568656489709122,1.6334887313053887,0.4462382800745225,0.4820276740359498,0.6831154225891067,1.9251046510406868,1.0
0.4024119692716233,0.48938759547289395,0.6085116637748216,2.4123428430379077,0.40776001043297716,0.5118919686078912,0.6681818181818182,2.3304545224863547,1.0
0.47786526460813034,0.4493911963097478,0.6662863452337139,1.5991243874555292,0.40959429688227234,0.4226094966815715,0.6315777789461999,2.2059736218112644,1.0
0.6852888258246526,0.6625510668960896,0.6759930128351181,0.835164784854306,0.7431554490900123,1.2110353963897988,0.649537596906018,0.8416974081903418,1.0
0.73031961313622,0.8471292984124491,0.6735375735375735,0.8437322004880867,0.7809572897850338,0.7752484239910691,0.6955570745044429,0.7276567129917403,1.0
0.7109278393816195,1.1925876809059552,0.7649777123461334,0.9878775919984224,0.7382153893615918,1.1536068431715867,0.6449608870661502,0.8617544437232011,1.0
0.7190004482753886,0.8826620601859908,0.6834510518721045,0.8485678713525647,0.7367734352016133,1.3230137654012004,0.677287916761601,0.9296301634042614,1.0
0.7194568715387705,0.7088863479037607,0.6725610646663278,0.7947214070127607,0.7684694250594852,0.774529439733883,0.6839885260937892,0.735434489729924,1.0
0.6926735118054751,0.9711776327588098,0.7160985213616793,0.9537849404625748,0.6698857677038833,0.9615280490167449,0.7229741019214702,0.9837379558704974,1.0
0.7299191825706425,0.8542199618279436,0.6761002155738998,0.8405966893966312,0.7356621774824195,0.7351023173301676,0.6788544788544788,0.7709573120536688,1.0
0.6821859133006299,1.190587104298543,0.6583171214750161,1.0208313608138326,0.7173633684008641,1.0698644074975356,0.7793195108984583,0.8986376938515769,1.0
0.7432533913076879,0.8894597335970279,0.6940784361836994,0.8195323041697996,0.8045204766168523,0.791026549069523,0.7005847953216374,0.6998733635367127,1.0
0.700650268336092,0.9757296852912952,0.668905947853316,0.9505916983195796,0.7497553292971743,1.3455905573285687,0.6298017771701983,0.9130233180360743,1.0
0.6417136456432204,1.0470459013539,0.6784502047659942,1.1214707289902233,0.6623628939039975,1.1017049681956037,0.6512767933820566,1.0692697262110025,1.0
0.7371548062927893,1.068809530793699,0.667010767010767,0.882210054191832,0.8115066253827058,0.9912263721675872,0.7025518341307816,0.7405680867859578,1.0
0.8001534359407851,1.2323231939305321,0.6539758487126908,0.7921769799389401,0.8162150720009921,1.0161107371111453,0.7369484316852739,0.730848925018906,1.0
0.5274438413658152,0.8469183758977715,0.6712582738898529,1.4266503626640858,0.48928429002972035,0.7339612247168675,0.7070458780985096,1.601438832422689,1.0
0.5827413147839706,0.9016460953501657,0.7150337966127441,1.2848825857174704,0.5091071919051737,0.7663721914126455,0.7137470716418085,1.535186157093204,1.0
0.48518398566140386,0.7378767816668039,0.7207438760070338,1.5844999569010496,0.4585592228925671,0.6426948669225543,0.7332535885167464,1.7906506849223538,1.0
0.4691296422844992,0.6962310606745141,0.7661730082782714,1.6729726193205239,0.4301892801656335,0.6019375388233109,0.7186413002202475,1.9244576762681211,1.0
0.49531440950524,0.6962109245832088,0.6525392735919052,1.6430258825666448,0.47252518094782464,0.6945672762485948,0.7790437632542895,1.6942927876450868,1.0
0.5052700554932412,0.8065736763496488,0.7371269081795399,1.4888434137707642,0.4433839116917441,0.650568947395173,0.7454811270600745,1.7917207924730434,1.0
0.42832869773609633,0.6240344855508589,0.7656618235565604,1.8961503479827628,0.3847132186211524,0.5407874650049382,0.688326877800562,2.1834395467973593,1.0
0.4924468269102085,0.7035448778439971,0.7358395989974937,1.6464645781386535,0.4750764896307982,0.661348328635759,0.736485152274626,1.7678592509111817,1.0
0.5080271917460163,0.7460356230425638,0.7053694843168528,1.5582076694714582,0.47800106332836295,0.6816245740091772,0.6651558967348441,1.7157568517042296,1.0
0.5599385661319888,0.8526613371677356,0.7098010176957545,1.371302685162399,0.45969501146096464,0.6480082387346734,0.6342338947602106,1.8446369262263915,1.0
0.5312681241773952,0.800348660584861,0.7378285457232826,1.4434299612408177,0.518108608338612,0.7911082602478198,0.7147484094852516,1.4901565996535888,1.0
0.473187325952309,0.7095344566394777,0.7448472580051528,1.6723625721734472,0.42135348286175156,0.6151065456441356,0.7723340986498882,1.9227390374876936,1.0
0.43780340308107973,0.659472359078945,0.7648544438018122,1.7814232440056266,0.3960073414619355,0.559780283857873,0.7440255650781966,2.0631877560415837,1.0
0.506257441264109,0.7492737041709122,0.6951939872992505,1.550066834059814,0.49876005308264754,0.7452510765990392,0.6500029210555527,1.5865810183078795,1.0
