coherence_alpha_cost,coherence_alpha_lungime_medie,coherence_alpha_coeficient_clusterizare,coherence_alpha_eficienta_globala,coherence_beta_cost,coherence_beta_lungime_medie,coherence_beta_coeficient_clusterizare,coherence_beta_eficienta_globala,emotie
0.8098163541437806,0.768520837229996,0.7020908915645758,0.7064100879187577,0.8135768404652816,0.6431277994591245,0.6340431498326236,0.6437519813630809,0.0
0.8492502775223055,0.8272234373306944,0.6963603647814175,0.6638174559246329,0.8085559225871163,0.7861198462617907,0.6629110655426445,0.7013501035241939,0.0
0.8823141732011109,0.8739773739407695,0.6664738770001928,0.6327679035171616,0.9060340335919072,1.0854020718226578,0.6457963089542037,0.6623931586142128,0.0
0.8121685749403333,0.7924154138769646,0.6778411646832699,0.6982773750274089,0.8175113180952662,0.5211940111787513,0.638387927861612,0.585982321817855,0.0
0.9127309369786047,0.9129584726855438,0.678559744349218,0.6079626686896402,0.925443928932103,0.7596815384944788,0.6659632764895923,0.5523791190300095,0.0
0.878456327377598,0.8767756818712384,0.6553110632058,0.6339999788120841,0.8633338935963456,0.8429150228338267,0.6559896244106771,0.6506517242000927,0.0
0.7001090965152236,0.9905500429370193,0.7044581149844307,0.9512580051925665,0.6638623061023254,0.9264338815985955,0.68790332474543,1.0113160693366454,0.0
0.47280724389605655,0.5908516350830333,0.6179122047543101,1.5699260605741487,0.5926909774772527,0.45238004067801685,0.5942282863335496,0.9301613995964759,0.0
0.4466700696176958,0.5454952234566298,0.5623642439431913,1.6752382676049025,0.6195502273896705,0.37939385085792493,0.6211458132510764,0.8071231682235115,0.0
0.3925385219536575,0.5782740486406954,0.6041277436014278,2.020160366678078,0.4142220659543428,0.5491325578886418,0.6202931571352625,1.7059219033411301,0.0
0.2734484416182495,0.35150538238460843,0.5694197615250246,3.2792954850277067,0.30888627064197727,0.42212659418482673,0.6081681476418318,2.7358929521436504,0.0
0.3936060372809168,0.5722175361811329,0.6314311419574576,2.0137106577524153,0.4200206863194025,0.547084452821012,0.6662063083115715,1.6995823769503666,0.0
0.4362593665686156,0.5551143110005557,0.7570826833984728,1.6688523073871786,0.5343915064366758,0.5049822613825086,0.6284361836993416,1.1119745703441684,0.0
0.4027631921357634,0.5755860169180715,0.6226209463051569,2.0028517005156967,0.31473463121305983,0.43960669617298387,0.5720329378224115,2.6416264338801345,0.0
0.40302733723273143,0.46252852678408546,0.5365269233690286,1.9531813641770608,0.3690115438988152,0.366808805811961,0.4972582972582972,1.9253355167573905,0.0
0.3621064193685225,0.42562826022035855,0.5545746651009809,2.1779623131920496,0.37217114166900067,0.39421975402433235,0.5413276781697834,1.873159104997574,0.0
0.38907195817186235,0.4567590967729563,0.5618410828937145,1.9771159989451295,0.445713040519357,0.52094688625312,0.547702589807853,1.7659011428876652,0.0
0.6595436131681985,0.9404323920517885,0.6912482254587518,1.0236910806167194,0.6336550364337692,0.5791952815526943,0.7076642655590024,0.9719530635176766,0.0
0.5430461960263148,0.794006622585448,0.5824143692564745,1.4529446189841941,0.4501533831961075,0.6677129858075115,0.6176577808156755,1.7778285445489157,0.0
0.5982767768078864,0.7644546599295733,0.642690058479532,1.192650639356881,0.5996920422153601,0.5566625769232122,0.6984848484848484,1.0053681432793933,0.0
0.9763783770581186,0.807521276896022,0.6394062078272604,0.5209977603171269,0.9528870314471731,0.6250205845875042,0.6523412260254366,0.4925276321978843,0.0
0.9819783786944535,0.6750613912400544,0.6021948811422495,0.4720333390488355,0.9580526058456313,0.6294615283100234,0.6730339835602993,0.4894694626219704,0.0
0.9636669532290075,0.48821397057878757,0.6287612971823497,0.44673227658599163,0.9570362864653607,0.6542896503420557,0.6098086124401914,0.48533670395581663,0.0
0.9710409535652035,0.8055043142869285,0.6504028135607083,0.5236855053902142,0.9577877731513014,0.7926184629316123,0.6078722447143501,0.531554860125089,0.0
0.970437001843171,0.8016484265775057,0.6535333087964666,0.5244672089037135,0.9408037191359805,0.7728160997046835,0.601192959087696,0.5426184658540573,0.0
0.6312296755685027,0.4822421685594273,0.6543392280234386,0.8589104313156959,0.715621472893047,0.564208876191638,0.6486393723235829,0.7362809427793789,0.0
0.575212695041815,0.6389578118486335,0.6688539530644794,1.118877500115802,0.7429486037301203,0.7411356056981093,0.6335839598997494,0.7569413298287998,0.0
0.6268295320336571,1.027203381911934,0.6819218792903002,1.1618746696336024,0.745083128197505,1.1493397388100342,0.6140388850915167,0.8567955117411887,0.0
0.6181551520710364,0.8045742081337098,0.7007293875714928,1.143555099610578,0.680282999129039,0.942492363013636,0.7123610307820833,0.990745269379805,0.0
0.5057814410155955,0.7128688756891577,0.6799159904423062,1.6236636502984243,0.6195522226691607,0.9757183676091911,0.6993781072728441,1.2064930413246147,0.0
0.6219323630808176,1.0340859324033216,0.6600972127287917,1.1653518546109773,0.7621905630317115,1.1339628187393853,0.790170648065385,0.849432499139496,0.0
0.48956785063956915,0.6513482685385322,0.6996924128503076,1.4380254506576153,0.31704639368433113,0.4442388801588049,0.573748765854029,2.6194769890738434,0.0
0.2757946159105318,0.3726206465623856,0.5647484094852516,3.083988389829599,0.31568284931133495,0.30896425645824843,0.6034559008243218,2.3631899333663324,0.0
0.3905081561350178,0.49744624053150266,0.6813876182297236,1.8857115171888943,0.40466825760719266,0.3488419479265053,0.70634774582143,1.5914664041959576,0.0
0.4499141091134282,0.4867780252519919,0.6008149744991851,1.488949358867343,0.4966157180767163,0.3720895683149331,0.5976800976800977,1.1361639420272613,0.0
0.4155166264822573,0.5186323896833127,0.6872466714571978,1.7990967307004733,0.3884880518599382,0.39870183062752657,0.657568454936876,1.8343891493990747,0.0
0.31507108286135765,0.4421645164993706,0.6187283476757162,2.6847313721518047,0.2790848645203271,0.3691503118953766,0.6535996167575115,3.2605828032700552,0.0
0.37158264333910307,0.373088121762515,0.6505091399828241,1.9444302021202635,0.4034419099655515,0.4388701752382338,0.6753854332801701,1.7239231196894913,0.0
0.40866503035114377,0.4305965398503866,0.7309255072412968,1.6695066890546253,0.44293137116251735,0.3789153753712282,0.7227512253828042,1.4609986143794915,0.0
0.4697410782486213,0.5200227735614225,0.6739392186760607,1.4158984354788997,0.4938238021082491,0.4394023199730268,0.6706223600960444,1.2588199763063874,0.0
0.30987778343491446,0.3617108917450021,0.6113845219108377,2.553940758135026,0.24618632025141723,0.3264150446791813,0.541020091020091,3.639541950070982,0.0
0.34611679373525617,0.4217775679926179,0.5930826483458063,2.232290495810662,0.39003265439486395,0.3353664091152501,0.6240668688037109,1.6905331282577267,0.0
0.5046748348613154,0.5439080240304752,0.608599587546956,1.3630369915385323,0.42358496362556336,0.4752869945893902,0.6159717475506948,1.9154446384383677,0.0
0.5087014825732129,0.4603553532379587,0.601822738664844,1.2764625828218656,0.41611444503743916,0.6017124573119781,0.7929482797903851,1.9642895253248465,0.0
0.6033560521827714,0.4524579704373205,0.6604351788562315,0.9314116166526897,0.46190614986385725,0.45958158952118056,0.6485000379737222,1.595231377083714,0.0
0.5716545864497382,0.586890959605193,0.7054614975667607,1.246120311120047,0.5017439547965984,0.5786633416109436,0.6998443077390445,1.615257941401642,0.0
0.5408411564473135,0.8364370610611551,0.7286067733436156,1.3990593413042478,0.5165975165229177,0.7708108872292728,0.7320162293846504,1.5162234830849155,0.0
0.5754532068551,0.8528713409001566,0.6631932395090289,1.335072405152273,0.5697549191288253,0.7422270427927026,0.6942601258390733,1.2525262224102487,0.0
0.43701136888627123,0.6132393569182728,0.7429170244959721,1.8882679461530196,0.4628838370858083,0.6897550480890478,0.6479625637520374,1.7010879135031372,0.0
0.6367657408372501,0.9843679182583467,0.6129186602870812,1.1869871909073695,0.6980234825805219,0.7159315361342412,0.6681818181818183,0.8311110385723363,0.0
0.4709913673413066,0.6793830291309566,0.7080013553697764,1.6938860201750086,0.515742682403465,0.7663214079753132,0.6779407726776148,1.5342983582718417,0.0
0.9389112782733695,1.0265536101666572,0.7055023923444976,0.5743266620311622,0.9208888550161984,1.2900523200893017,0.7195716564137618,0.6205261757504857,0.0
0.9210125886585969,0.9886528546987613,0.7025024682919421,0.5900503279067599,0.9008381432422155,1.1510670744544338,0.6608187134502925,0.654708862436688,0.0
0.2376718768176716,0.2825228313354319,0.46438064859117495,4.040448950474246,0.22288480797241264,0.27291332564952736,0.4359970438917806,4.17744305917244,0.0
0.32263011696749544,0.44551864415292713,0.5913598097808624,2.6088676532460067,0.2564900956152417,0.32556203426604285,0.5201298701298701,3.6020746296451605,0.0
0.26856439655034764,0.3189019865871644,0.4745272271588061,3.6283531807255245,0.25091156770048306,0.29766295879613164,0.5315982263350684,3.9800161661646345,0.0
0.267737575665014,0.3488773987448338,0.5231297941824258,3.3128017133500043,0.24692005628173713,0.3110970961181392,0.567752715121136,3.7254946669236944,0.0
0.2702319798369693,0.32679282206475235,0.5476190476190476,3.5157346014821074,0.24914912678863904,0.29656601178996844,0.4780322017164122,3.8918267126411323,0.0
0.23451916593354874,0.29409239357399314,0.4485797827903091,3.9309843774074085,0.2630430858126518,0.3369308836802527,0.5118629908103592,3.368425835157541,0.0
0.9011595896765418,0.5989217330934257,0.653056884635832,0.5262214921413108,0.9187138772429281,0.6129111359491755,0.6604427736006684,0.5151128289119231,0.0
0.630114609320497,0.837340138070363,0.5764031290347079,1.142150848558775,0.5907769553641649,0.4282642313647851,0.6382243487506646,0.9891060750742283,0.0
0.5463016113965575,0.7082362281607137,0.5845067213488268,1.3858054016965888,0.528171658773483,0.5911464585638565,0.6199727173411386,1.2781176860313486,0.0
0.6354859747818983,0.7139382582448709,0.6363750284802916,1.0363357048751876,0.5951923275360892,0.6809578104453264,0.6460013670539987,1.0845144993494216,0.0
0.6894961652166244,0.573455670688758,0.5969165337586391,0.7822551210890581,0.6992403009776181,0.4366994435486058,0.6644338118022329,0.7072025159262789,0.0
0.559763058873232,0.7392720290208893,0.547808916229969,1.317448724679057,0.5725824853482044,0.5301065692178896,0.6182881446039342,1.0812444915810935,0.0
0.5874735700093209,0.8015632511976312,0.5587491455912509,1.2087903559560966,0.59218380366952,0.5595044455288302,0.6026391736918053,1.0195979114258151,0.0
0.6511251480446851,0.7604248506462945,0.5809865573023468,0.985578919349376,0.6163243359633092,0.592753827493133,0.5843168527379055,0.9588716506933532,0.0
0.7074922617353189,0.43550330861687403,0.6516092095039463,0.7049688353159899,0.67394359358816,0.41744474115333136,0.6649122807017543,0.7419562907340882,0.0
0.6020819988260264,0.8200465831923217,0.5631970368812474,1.1687102406172896,0.5412631574262358,0.6138167374686861,0.5793043214095847,1.2025399531141787,0.0
0.7327002473776327,0.4543532900957209,0.6576698155645524,0.6716400039328007,0.7586512922358734,0.47897692941297076,0.6627060074428496,0.6378573192809555,0.0
0.6533312053616457,0.8608986334022919,0.6137692716640085,1.0917383447688809,0.6801556022274932,0.4173835913008545,0.6421461579356316,0.7381118688771982,0.0
0.4982782904995697,0.6105463989964353,0.6287650945545682,1.4938672529767552,0.4761484230245162,0.7076213646410631,0.6493088782562467,1.635810162163855,0.0
0.5293424783077769,0.7995236719127637,0.6671261487050961,1.441704799295362,0.46412788796276094,0.6848040037914144,0.7122427280322016,1.675567184659652,0.0
0.441017577396167,0.6208731125595809,0.6491455912508544,1.8634910796529491,0.5234423638405071,0.822074253067674,0.5924812030075188,1.4332801438107379,0.0
0.7884625976506737,0.7623626029045826,0.6803523961418697,0.7267833939078602,0.8355364153049877,0.5351365568561133,0.653056884635832,0.5723140374247171,0.0
0.8046936996878268,0.6403043182773513,0.6856725146198831,0.6527225638239371,0.8156198112930001,0.5130825461430918,0.6453785980101769,0.591593201892403,0.0
0.8007885753128353,0.6331612894085653,0.6342485000379736,0.658078748377118,0.7974489386893129,0.5080638294126807,0.6598086124401914,0.6035762614280281,0.0
0.7768821413581058,0.7702092523324077,0.6540897698792436,0.737200420160562,0.808535805304144,0.503345135703555,0.6596757044125465,0.603280685173994,0.0
0.713861523183305,0.7168847236822119,0.6322055137844612,0.8048545933022396,0.7607402658874753,0.5954554449975858,0.6701450596187438,0.6966858502870477,0.0
0.6900151715247113,1.0808066731246526,0.7166400850611376,0.9413978485107951,0.7356615375460425,0.5912801979752434,0.6623490544543177,0.7303546886303117,0.0
0.8099337218511236,0.5101856479520271,0.6494560994560995,0.5967042445492801,0.7978245346677071,0.49775656444930555,0.6458173405541827,0.609971930037459,0.0
0.8382965222084501,0.5354761210338931,0.6675704412546518,0.5706962628787936,0.8110142925616158,0.5169990000993118,0.6555821371610846,0.5920058177821446,0.0
0.8328730647722085,0.6658569906270875,0.671808308650414,0.6258964075080466,0.8200687685819485,0.5244740990496497,0.6522366522366522,0.5843945694000002,0.0
0.3806861371350405,0.40231921536230136,0.5536682615629983,2.3072102509650088,0.36987978864780074,0.4506629270375309,0.5522328548644337,2.652327537183409,0.0
0.34440493513708254,0.4675046069170739,0.5251783304414884,2.5168118589046236,0.41187191102299386,0.5540017273806663,0.603485987696514,2.1317891689946515,0.0
0.323443080849938,0.45109401690000883,0.5284651021493127,2.568830408399335,0.34078499910030235,0.3653639963603945,0.5493126756284651,2.5664428999732647,0.0
0.39212304202446613,0.5610109243959251,0.6393562577773103,2.0840089877705985,0.333456885627149,0.42071560049975193,0.523266499582289,2.7745881879207968,0.0
0.33040361079253816,0.44124571044044836,0.5498101313890787,2.6155878406955777,0.3533262230271508,0.36668031196040224,0.6313662945241894,2.54893152116483,0.0
0.3968717204267272,0.4315632455443167,0.49834434571276676,2.1322392720889205,0.35961904728648086,0.37840698980440535,0.5203387256018834,2.485799683286755,0.0
0.3834104460267408,0.45675137042899705,0.5998860788334474,2.0884129790490586,0.3817460818494899,0.40596019643808506,0.5649806334016859,2.299959879085234,0.0
0.377433625881956,0.4969418758216738,0.4884483937115517,2.3269523935484897,0.36783424739623644,0.4035316849886763,0.5945963393331816,2.293023184138261,0.0
0.3733945024544063,0.39217827897134583,0.5772309561783245,2.3705724654786784,0.3439974984025055,0.31853408840008696,0.5710336447178553,2.9222793537072365,0.0
0.5748768083541245,0.5269857576311674,0.6505868400605243,1.064866866256226,0.5176261693671218,0.5925075707242217,0.6011771853877117,1.2743252964393728,0.0
0.5843000200476313,0.8463751504393592,0.6681590339485076,1.1666616231601694,0.504601997692727,0.6168768771208949,0.7249744407639144,1.4682969647786495,0.0
0.5194507963040443,0.6950345541338667,0.6219677982835877,1.3795568823058244,0.4900987295962833,0.6084479545319166,0.7185799580536422,1.5086589845938312,0.0
0.6179542600673563,0.8353757156890782,0.6764562922457659,1.117818121010247,0.5465228476344279,0.7113672902061209,0.6788676236044656,1.3116792582336116,0.0
