PLI_alpha_cost,PLI_alpha_lungime_medie,PLI_alpha_coeficient_clusterizare,PLI_alpha_eficienta_globala,PLI_beta_cost,PLI_beta_lungime_medie,PLI_beta_coeficient_clusterizare,PLI_beta_eficienta_globala,WPLI_alpha_cost,WPLI_alpha_lungime_medie,WPLI_alpha_coeficient_clusterizare,WPLI_alpha_eficienta_globala,WPLI_beta_cost,WPLI_beta_lungime_medie,WPLI_beta_coeficient_clusterizare,WPLI_beta_eficienta_globala,coherence_alpha_cost,coherence_alpha_lungime_medie,coherence_alpha_coeficient_clusterizare,coherence_alpha_eficienta_globala,coherence_beta_cost,coherence_beta_lungime_medie,coherence_beta_coeficient_clusterizare,coherence_beta_eficienta_globala,emotie
0.077057453416149,0.1064046110646987,0.5135110503531556,10.686886963926437,0.04840263400046,0.0724960549521952,0.4436627699785593,16.034168789855354,0.1013105110324181,0.1486951696905058,0.5554993252361672,7.734147798331543,0.0586741688161853,0.0826754021344506,0.4898376477323846,13.68728500452569,0.7907859133193962,0.8014365072918016,0.6507495428548061,0.7059017588822705,0.81059521865529,0.7798121544419071,0.6695880143248565,0.6995949499114268,0.0
0.0846832482993196,0.1073444606887589,0.4589653037021458,8.561681544007444,0.0447075569358177,0.0646683259073609,0.6065596684017737,17.803855689355146,0.1018241452329623,0.1533198675187553,0.3587278218857166,7.669334311556948,0.0508024314870989,0.0717374762811739,0.4792359687096529,15.651906899220496,0.8420432824428424,0.6705371731500865,0.6481734639629376,0.616201712271737,0.8490232245294523,0.8339368123220254,0.6723244591665644,0.6607947759261138,0.0
0.0859213250517597,0.1197713612735541,0.5838056680161943,9.516672960340545,0.0348839717046238,0.048104926668523,0.550151894888737,23.58846322841239,0.1056976879907852,0.1269529339913051,0.5960086696928802,7.192140248034399,0.0431007077143709,0.052475570160386,0.3808384597858282,17.03658843759958,0.8503143305552215,0.8369861280569286,0.6513314171208908,0.6597961657673302,0.8060625058591357,0.7691409293410603,0.7116287221550378,0.7078284702685228,0.0
0.1190332413158499,0.1867936623967324,0.4332752043278358,6.123768911943401,0.0613713480561306,0.0905504501995729,0.5877365324733747,12.452085386923455,0.1445622205532443,0.2319186533120705,0.469883625146783,4.961933711763786,0.0717996038231168,0.1039164980399761,0.4908784198257883,10.791840649289226,0.8237923326785694,0.8130479949657012,0.6432748538011696,0.6822474198434191,0.7859968191527408,0.7623240157617217,0.6206682206682207,0.7255620233190097,0.0
0.0885740165631469,0.1145630279402208,0.5485821196347512,7.950152514735391,0.0353847789115645,0.0523980669265756,0.5842071671019039,21.830021243296745,0.1237354490143517,0.1589291639272445,0.5219298245614036,5.691531817441912,0.0428770032275174,0.0670031974574007,0.5248532169584801,17.61889711342396,0.873375759503901,0.8543206549722088,0.6921502474134054,0.6424757305252163,0.814050871702679,0.798385008946207,0.6224880382775119,0.6943388891130089,0.0
0.0575900046008741,0.0790213380673906,0.5278575225943647,14.479150627027556,0.0538302277432711,0.080864777684953,0.5919742538163589,14.171674238167114,0.0666209486409088,0.0879860927401138,0.4197349434191539,13.040757634463166,0.0663228772219976,0.0864352865087778,0.5090225563909774,10.485218264851516,0.8371874399085725,0.8027294832010392,0.7009122456490877,0.678704702063152,0.8369704618127406,0.8222446464063842,0.6402138796875638,0.6733296211519344,0.0
0.0664646595353116,0.0898049521953029,0.4901154401154401,12.787428543020242,0.0425832470669426,0.0593686183050217,0.5069018700597647,19.25219424051971,0.0791735052986123,0.1130489960719655,0.4318485607959292,10.328832894873612,0.0550468323330271,0.0798258560464686,0.4943188390556812,14.351958184518608,0.8114725434816573,0.7809861257313704,0.6851020324704536,0.6997510467601739,0.7700462334333129,0.9024528990251006,0.6113553113553113,0.7983924058820758,0.0
0.088908298826777,0.1338894110275688,0.5163932558669402,8.537523703657982,0.0492976478030825,0.0719231527893807,0.5260932050405734,16.1901296749755,0.1048626163358439,0.1483057620751657,0.5264283961652382,7.575256488547018,0.0619147795961397,0.0803188701385369,0.4842382763435395,11.498958733270442,0.7773675037448697,0.7527061388521231,0.6555427029111239,0.7326533072397128,0.7680140375953907,0.8852058722889963,0.6578085657033025,0.8062652480700314,0.0
0.0795232344145387,0.1196843381602153,0.4616409905883589,9.664515781073836,0.0423639866574648,0.0629278636405828,0.463291971186708,18.244145585764528,0.0870468956045667,0.126383709807663,0.4893247103773419,9.167060893307582,0.0560252088831628,0.0898350624084725,0.3483215614794561,13.304249845314436,0.8098163541437806,0.768520837229996,0.7020908915645758,0.7064100879187577,0.8135768404652816,0.6431277994591245,0.6340431498326236,0.6437519813630809,0.0
0.0772982804232804,0.0845299011417431,0.5286113009797219,13.7080975139618,0.0454012824936737,0.0650802353104983,0.5304435330751119,17.367746569666203,0.0931082847909966,0.112187786514508,0.5795277821593612,10.210683763877732,0.0588566368036824,0.0821344843411955,0.478780284043442,13.825659033726769,0.8492502775223055,0.8272234373306944,0.6963603647814175,0.6638174559246329,0.8085559225871163,0.7861198462617907,0.6629110655426445,0.7013501035241939,0.0
0.0569727891156462,0.0812563816949781,0.4530802530802531,13.887780112927423,0.027310501495284,0.038137879420774,0.5968753468753469,30.824268021290862,0.0787136548503699,0.1183161648838657,0.4129984051036682,9.706876201919217,0.0339864372501148,0.0463899866543763,0.5157027183342974,24.210040442332726,0.8823141732011109,0.8739773739407695,0.6664738770001928,0.6327679035171616,0.9060340335919072,1.0854020718226578,0.6457963089542037,0.6623931586142128,0.0
0.0531293133195306,0.0774911816578482,0.4104845446950709,14.54290036101938,0.0415588336783988,0.0617646546922861,0.3248631485473591,18.440080283881457,0.0735940633437201,0.1070401556755634,0.5116605616605617,10.440748296339189,0.0475591752511891,0.073268318841205,0.3080162527530948,15.781520830138978,0.8121685749403333,0.7924154138769646,0.6778411646832699,0.6982773750274089,0.8175113180952662,0.5211940111787513,0.638387927861612,0.585982321817855,0.0
0.0832758224062571,0.1057722431077693,0.481987018829124,8.60145314534438,0.0268252530480791,0.0373836791051702,0.5633930397088293,30.36692608204304,0.120457637655762,0.178616705369245,0.4781680307996098,6.351130520917268,0.039730144341603,0.0560906349193372,0.5568732437153491,20.574985518088067,0.9127309369786047,0.9129584726855438,0.678559744349218,0.6079626686896402,0.925443928932103,0.7596815384944788,0.6659632764895923,0.5523791190300095,0.0
0.0929350907029478,0.138447971781305,0.5382141250562303,8.205167799065384,0.0389349489795918,0.0562502900770444,0.521851832378148,20.533769425319253,0.095721103256962,0.1175593247324884,0.6735109919320446,7.619392650486431,0.0513235412550124,0.0735545571613734,0.4051071735282261,15.442135515055812,0.878456327377598,0.8767756818712384,0.6553110632058,0.6339999788120841,0.8633338935963456,0.8429150228338267,0.6559896244106771,0.6506517242000927,0.0
0.094569530710835,0.1419912628794207,0.4207637391847917,8.130262392879963,0.0535139176443523,0.0768225540703609,0.4585210111525901,14.93065353970054,0.1140515980876668,0.1634111801530536,0.5539521881627145,7.002980759123862,0.0613980337303462,0.0894120975828897,0.4518154360259624,12.951499397256306,0.7001090965152236,0.9905500429370192,0.7044581149844307,0.9512580051925664,0.6638623061023254,0.9264338815985956,0.68790332474543,1.0113160693366454,0.0
0.0774092970521541,0.1055778914879791,0.4569074200653147,10.893416752953213,0.0480360018403496,0.0678026083727837,0.4093149540517962,16.59824914465158,0.0976300871332385,0.1328043452717908,0.4582782714361661,8.648264394411152,0.0596395533416737,0.0857248479648122,0.4241360978203083,13.192213603405474,0.4728072438960565,0.5908516350830333,0.6179122047543101,1.5699260605741487,0.5926909774772527,0.4523800406780168,0.5942282863335496,0.930161399596476,0.0
0.1121463077984816,0.1636832242643645,0.5043821675400623,6.954136161159513,0.0396286231884057,0.0581952566601688,0.5023648865754129,19.46838351738193,0.1397020533133057,0.1735714178031522,0.5072985494038126,5.21343318247976,0.0477207238431726,0.0712558521718386,0.4576774103089893,16.06199852083482,0.4466700696176958,0.5454952234566298,0.5623642439431913,1.6752382676049025,0.6195502273896705,0.3793938508579249,0.6211458132510764,0.8071231682235115,0.0
0.1160570508396594,0.1676413255360623,0.3814346472241208,6.846889602810469,0.0492293535771796,0.0729935370834492,0.5291857265541475,15.648969581458108,0.139036528382332,0.1979156614300162,0.4577960051644262,5.719886520197114,0.0576743815530242,0.0835656601387007,0.5144215433689118,13.603934754618,0.3925385219536575,0.5782740486406954,0.6041277436014278,2.020160366678078,0.4142220659543428,0.5491325578886418,0.6202931571352625,1.70592190334113,0.0
0.112110363469059,0.1556451893622945,0.4331130857446648,7.168200326363451,0.0451743197278911,0.0549884549336303,0.4992425702952018,16.501892545366506,0.1383985565521875,0.1988707617739804,0.4859497227918281,5.65325860901174,0.0567332579380607,0.0818620295775023,0.4817688159793423,13.772468411455325,0.2734484416182495,0.3515053823846084,0.5694197615250246,3.2792954850277067,0.3088862706419772,0.4221265941848267,0.6081681476418318,2.7358929521436504,0.0
0.0757275132275131,0.1027438387635755,0.4538315485683907,10.985333491584994,0.0303873360938577,0.0428008679105169,0.3699969621022252,26.374698938516698,0.0914136414487955,0.1289914550121222,0.4214285714285715,8.940352543978301,0.0383731372025067,0.0537019485663605,0.3764600896179844,21.16512375376968,0.3936060372809168,0.5722175361811329,0.6314311419574576,2.013710657752416,0.4200206863194025,0.547084452821012,0.6662063083115715,1.6995823769503666,0.0
0.0843218023924545,0.1234408358860112,0.3837852206273259,9.138963611141303,0.0397148895790199,0.057307620904112,0.4282904230272651,19.77101503313363,0.1017986399704939,0.151725376173308,0.3779980253664463,7.537913380245091,0.0486397030183398,0.0718426361248242,0.425150288308183,15.90796058959555,0.4362593665686156,0.5551143110005557,0.7570826833984728,1.6688523073871786,0.5343915064366758,0.5049822613825086,0.6284361836993416,1.1119745703441684,0.0
0.0664251207729468,0.0887751786874593,0.3737484737484737,12.809801469994271,0.0503507653061223,0.0706990276617468,0.4870547581073897,16.104231382983752,0.0845484038808292,0.1189036709132571,0.4442773600668337,9.602244001898736,0.0613650353296618,0.086082483336035,0.5271246297562086,13.129928629695934,0.4027631921357634,0.5755860169180715,0.6226209463051569,2.0028517005156967,0.3147346312130598,0.4396066961729838,0.5720329378224115,2.6416264338801345,0.0
0.0597826086956521,0.0840657778706023,0.3559201032885243,13.477764639467727,0.050304089026915,0.0721073517126147,0.5601655654287234,15.624151595715784,0.0733438478132374,0.1050984611157889,0.4267942583732058,10.812381058724672,0.0598976942459769,0.0886288424588616,0.5682767524872788,13.023487093177676,0.4030273372327314,0.4625285267840854,0.5365269233690286,1.9531813641770608,0.3690115438988152,0.366808805811961,0.4972582972582972,1.9253355167573905,0.0
0.0965644409937888,0.138471177944862,0.3796346927925875,8.27939522219788,0.059045749942489,0.0858410493827159,0.4661046555783398,13.28728254514934,0.1205917508232077,0.1700198876442954,0.4039720513404724,6.695027709751597,0.0714109014843545,0.1065472666076883,0.4122313359155464,10.858000154221436,0.3621064193685225,0.4256282602203585,0.5545746651009809,2.1779623131920496,0.3721711416690006,0.3942197540243323,0.5413276781697834,1.873159104997574,0.0
0.0976068265470438,0.1443394365543487,0.4751272119693173,7.940165343262646,0.0569940476190475,0.0808270676691728,0.4282828282828282,13.94295481236944,0.1124485431494961,0.1600458493736429,0.4813245234297867,7.102948517384351,0.070367454611041,0.0997671430143967,0.4009683299156983,11.289452442755287,0.3890719581718623,0.4567590967729563,0.5618410828937145,1.9771159989451288,0.445713040519357,0.52094688625312,0.547702589807853,1.7659011428876652,0.0
0.1129694329422589,0.1678762879420773,0.529331487226224,6.780015681853721,0.0407033586381412,0.056543267891952,0.4678537836432572,20.18758821472068,0.1340321317034941,0.1979367031972937,0.5197247197247198,5.7423131126455305,0.0490793058546143,0.0715519158660275,0.5146540593909015,16.04113227196409,0.6595436131681985,0.9404323920517884,0.6912482254587518,1.0236910806167194,0.6336550364337692,0.5791952815526943,0.7076642655590024,0.9719530635176766,0.0
0.0768990929705214,0.1082930126241528,0.4831247699668752,10.352961499434429,0.0700698757763974,0.107621484266221,0.3874724690514164,10.61511738653209,0.0907071480155606,0.1286267456947971,0.5449798739272422,8.725041837744955,0.0821153326848776,0.1246289564204773,0.4329877724614566,9.151203012844883,0.5430461960263148,0.794006622585448,0.5824143692564745,1.452944618984194,0.4501533831961075,0.6677129858075115,0.6176577808156755,1.7778285445489157,0.0
0.0860543190706233,0.1081189663974751,0.4754423938634464,8.317356634487162,0.0510912698412697,0.0736723173674927,0.3327695696116749,15.213680884424186,0.1009562191115405,0.1243140400523445,0.4217399559504822,7.248763261038065,0.0605295086334159,0.0932184131249897,0.3223133591554644,12.386316723243858,0.5982767768078864,0.7644546599295733,0.642690058479532,1.192650639356881,0.5996920422153601,0.5566625769232122,0.6984848484848484,1.0053681432793933,0.0
0.0428420462387853,0.0656821451777591,0.5674535990325462,18.0412859298212,0.0455127099148838,0.0459946161700547,0.4235629867208814,15.334628764251091,0.0532972291411351,0.0826147419240825,0.3851446798815219,14.247944265729648,0.0602278138612754,0.0765095843513764,0.2542209252735568,11.776935007483912,0.9763783770581186,0.807521276896022,0.6394062078272604,0.5209977603171269,0.9528870314471732,0.6250205845875042,0.6523412260254366,0.4925276321978843,0.0
0.0855079652634,0.1061304882576811,0.5477604267077951,8.453829998292564,0.039535167931907,0.0613556460595933,0.4763721658458501,18.5982538868238,0.0911647664561356,0.1143754001838401,0.6116446419077997,7.905404034063912,0.0527297265176019,0.0893568635588748,0.5150968914126809,13.591123039202712,0.9819783786944536,0.6750613912400544,0.6021948811422495,0.4720333390488355,0.9580526058456312,0.6294615283100234,0.6730339835602993,0.4894694626219704,0.0
0.0696744881527489,0.088718613663789,0.5204754310017468,10.15325602659534,0.0290933402346445,0.0388674231875985,0.6137085824392327,29.4833466740703,0.0746663965915626,0.1089567155338647,0.4393372709162184,10.423466690655705,0.0386953824597082,0.057554456637168,0.5235664919875446,19.953478605274302,0.9636669532290076,0.4882139705787875,0.6287612971823497,0.4467322765859916,0.9570362864653608,0.6542896503420557,0.6098086124401914,0.4853367039558166,0.0
0.0510310374149659,0.0782569850552305,0.5809864971629679,14.851445110174792,0.0457128684807255,0.0592206790123456,0.4760157970684286,15.740220834756924,0.0597513398215888,0.0732870986309428,0.3900698716488189,12.130632422202998,0.0548733813075581,0.0716306099531757,0.4880067301119932,12.784649649758473,0.9710409535652036,0.8055043142869285,0.6504028135607083,0.5236855053902142,0.9577877731513014,0.7926184629316123,0.6078722447143501,0.531554860125089,0.0
0.0624101391764434,0.0909870161514897,0.3828173374613003,12.215912494482025,0.0263516865079364,0.0379319247192053,0.4395408684882369,30.07035958586409,0.0724808772291115,0.1059890809061832,0.5838207973656889,10.596568424905632,0.0370070864695758,0.0552250185042563,0.5167732851943377,20.8166069377578,0.970437001843171,0.8016484265775057,0.6535333087964666,0.5244672089037135,0.9408037191359804,0.7728160997046835,0.601192959087696,0.5426184658540573,0.0
0.0506132102599493,0.0705409356725145,0.3887218045112782,16.05256033080533,0.0395028180354266,0.0572713612735541,0.5051080498448919,20.30971903684704,0.0605282886292844,0.0837503983070679,0.4419419761525024,13.452300280539957,0.0419718257991322,0.0611379625806005,0.4522392811866496,18.722393952826817,0.6312296755685027,0.4822421685594273,0.6543392280234386,0.8589104313156959,0.715621472893047,0.564208876191638,0.6486393723235829,0.7362809427793789,0.0
0.0810940016103059,0.1198119720597789,0.4347573479152425,9.425996859205656,0.0463718820861677,0.0658141302329897,0.5035714285714286,17.483653990654098,0.1021466485603757,0.1524173495714845,0.5278689147110199,7.426891147886298,0.0561022741757525,0.0780455535079983,0.5306117858749438,14.616720013081602,0.575212695041815,0.6389578118486335,0.6688539530644794,1.118877500115802,0.7429486037301203,0.7411356056981093,0.6335839598997494,0.7569413298287998,0.0
0.0806482919254658,0.127026188155574,0.5508967640546588,9.137820825539738,0.0511703473659994,0.0817582149818991,0.5138528138528139,14.274493522341904,0.0940543455749499,0.1385733704730059,0.5049409654672814,8.239324923613935,0.0649799957781532,0.1010025317959183,0.5126718310928836,11.449519522728666,0.6268295320336571,1.027203381911934,0.6819218792903002,1.1618746696336024,0.745083128197505,1.1493397388100342,0.6140388850915167,0.8567955117411887,0.0
0.0796562284334023,0.1149763877285806,0.4827865117338801,9.78564371049342,0.0499374568668046,0.0706207068597418,0.5270802297118087,16.417991478443454,0.0953937000600706,0.1405557089813523,0.4794825057982952,8.114331024261821,0.0638553501256062,0.0897934928472258,0.5290732659153713,12.854652916298932,0.6181551520710364,0.8045742081337098,0.7007293875714928,1.143555099610578,0.680282999129039,0.942492363013636,0.7123610307820833,0.990745269379805,0.0
0.1266642224522658,0.1986070500324886,0.484368555421187,5.871261494434569,0.0533629514607775,0.080307829759584,0.4631096973202237,14.613139266652546,0.158347208242754,0.252971691168554,0.4623642439431913,4.672881918605908,0.0618113504454948,0.0907563720514412,0.5108563950669214,12.723281257648138,0.5057814410155955,0.7128688756891577,0.6799159904423062,1.6236636502984243,0.6195522226691607,0.9757183676091912,0.6993781072728441,1.2064930413246149,0.0
0.1287525879917183,0.2094689849624059,0.4253626490468595,5.822858138954228,0.040642715419501,0.0545417362851572,0.4870503765240607,20.695866782961968,0.1604925848501965,0.2362202171754845,0.4636819321029847,4.876023820481369,0.0481320286657492,0.0656212817028863,0.5243318085423349,17.15138751639873,0.6219323630808176,1.0340859324033216,0.6600972127287917,1.1653518546109771,0.7621905630317115,1.133962818739385,0.790170648065385,0.849432499139496,0.0
0.0978620312859443,0.1440827183699989,0.4373313820682241,7.971776725443973,0.0504499716553287,0.066883064141836,0.5133281922755607,17.159241592763145,0.1052115378000821,0.1561383478950785,0.4953482190324295,7.311356111924151,0.06399777905635,0.0857201900607055,0.5440524387892809,13.332558795438754,0.4895678506395691,0.6513482685385322,0.6996924128503076,1.4380254506576151,0.3170463936843311,0.4442388801588049,0.573748765854029,2.6194769890738434,0.0
0.0853749712445364,0.12154808317089,0.4087301587301587,9.361552391174891,0.0417637163561076,0.0619009909031838,0.4592433881907565,18.257116040171564,0.1042671370734621,0.1470796264949127,0.368242576137313,7.700770384872575,0.0489937112589564,0.0699687782318564,0.5263727500569605,16.070634079521035,0.2757946159105318,0.3726206465623856,0.5647484094852516,3.083988389829599,0.3156828493113349,0.3089642564582484,0.6034559008243218,2.3631899333663324,0.0
0.0941202265930526,0.1287637496519074,0.4627203206150574,8.64014567468985,0.0468246779388083,0.0658155806182121,0.4906000432316222,17.427809461955896,0.1080010728353553,0.1497666219098549,0.498737227684596,7.494021197068033,0.0575403428953819,0.0799844214456767,0.4606872659504238,14.181911730748268,0.3905081561350178,0.4974462405315026,0.6813876182297236,1.8857115171888943,0.4046682576071926,0.3488419479265053,0.70634774582143,1.5914664041959576,0.0
0.0869349551414768,0.1280109997215259,0.3928571428571428,8.890125767362308,0.0434630102040815,0.0600648032117329,0.47311226784911,18.789404679553314,0.1079306359356889,0.1581403510258563,0.4751120224804435,7.242867211038765,0.0519693259063764,0.0719371552593556,0.407825799931063,15.62724286596133,0.4499141091134282,0.4867780252519919,0.6008149744991851,1.488949358867343,0.4966157180767163,0.3720895683149331,0.5976800976800977,1.1361639420272611,0.0
0.1150362318840579,0.1588302353104984,0.4864357864357864,7.15513779715138,0.0508396595353116,0.0707729973080849,0.4629177839704155,15.984269278057198,0.1396655786267271,0.1892419332639489,0.4779182805498595,6.033205360843965,0.0641166862290521,0.0887935577825677,0.4650148097516517,12.682338974825493,0.4155166264822573,0.5186323896833127,0.6872466714571978,1.7990967307004733,0.3884880518599382,0.3987018306275265,0.657568454936876,1.8343891493990747,0.0
0.1251437773176903,0.1734182098765431,0.3882433356117566,6.671295082892431,0.0503087972278112,0.0692805509143227,0.4143084985190249,16.523961524608573,0.1578490614279184,0.2202377335288191,0.4255904913799651,5.173990224007631,0.0608668010716157,0.0829649691265854,0.3925229741019215,13.701805615072075,0.3150710828613576,0.4421645164993706,0.6187283476757162,2.6847313721518047,0.2790848645203271,0.3691503118953766,0.6535996167575115,3.2605828032700552,0.0
