WPLI_alpha_cost,WPLI_alpha_lungime_medie,WPLI_alpha_coeficient_clusterizare,WPLI_alpha_eficienta_globala,WPLI_beta_cost,WPLI_beta_lungime_medie,WPLI_beta_coeficient_clusterizare,WPLI_beta_eficienta_globala,emotie
0.2412889314898802,0.3226388495859632,0.3746487430697957,2.8186795630416275,0.0492962089951682,0.0666811252724286,0.5196148880359407,16.91862622134537,1.0
0.1262000546670514,0.1918923501862816,0.5657888894731,5.941189223751166,0.0606371062984884,0.0821764170470304,0.3970380496696286,13.890287431066714,1.0
0.1074417503374827,0.1535638321804717,0.4362768810137232,7.452279161087782,0.0505589251304745,0.0614002682460755,0.5332714069556174,14.714256331705716,1.0
0.1604979189926053,0.2447776538899691,0.329809371914635,4.61080209724953,0.0867877791182311,0.1243441889848739,0.3529163818637503,9.11933360062545,1.0
0.1299199814834095,0.1844709182023808,0.4196741854636591,6.237576460898691,0.0560551554510999,0.0788400275077648,0.4828890407837776,14.621700931538893,1.0
0.1478588049298361,0.1832078950496708,0.5394029946661526,5.095533178424295,0.052192629260662,0.0740262357746268,0.4264335080124553,15.167821609825545,1.0
0.087344610282814,0.1168572121718992,0.6200051410577726,9.95774491379019,0.0567051083088028,0.0720410915826625,0.4938786359838991,12.611878615243036,1.0
0.1974532465956862,0.2465626313346933,0.4618235565603987,3.657508828638065,0.0673411086658973,0.1002249190327343,0.4482456140350878,12.048305452131665,1.0
0.1369727566838759,0.1683259741948589,0.4350833377149167,5.377242918585925,0.0516054335528695,0.0688813367753095,0.4032806374911639,16.510291090512307,1.0
0.1239550232418983,0.1735887884146633,0.4255259360522518,6.445791479333975,0.0648811746229333,0.0850307164720878,0.3488987620566567,10.942214996039224,1.0
0.1296341783022077,0.1818354962407005,0.5200241279188649,6.271817652491703,0.0578817027338801,0.0822184918766921,0.4995752785226468,13.725627949537552,1.0
0.1008359014590328,0.1501594765947571,0.4800696379643748,7.776916665130897,0.0794607765625942,0.1067189076928167,0.477032908611856,10.77902806303857,1.0
0.3290531168315302,0.4999113873395488,0.4623673110515215,2.2661918003412067,0.1056767648660256,0.158283608665801,0.4435581961897751,7.394724065226373,1.0
0.3063800109538147,0.4731723231192722,0.3797865876813246,2.3917815013808754,0.0855556426963437,0.1287337660895604,0.4361848677638151,8.976314218858262,1.0
0.1560031342040692,0.1898229180452673,0.5161230582283213,4.7224374428532325,0.0548731607502615,0.078568116452552,0.4509227614490772,14.480662419606608,1.0
0.1932598076951219,0.2824158056478804,0.5622837688627162,3.9923437593289504,0.13239969240891,0.1558247184847549,0.4392756366440577,5.805676892331763,1.0
0.1232439867501688,0.1882605772311158,0.6067911620543199,6.068670819735354,0.0318368014237453,0.043539238000633,0.4169590643274854,26.35986277131788,1.0
0.1496815522655433,0.2252220781069857,0.4813814840130631,5.072075868353137,0.0493842049566757,0.0732739841076214,0.4203273334852282,15.524451629247432,1.0
0.0713957314526022,0.0945895003863691,0.5332440950862004,11.992620417158946,0.0501643319481033,0.0689461168314725,0.513507252980937,16.585595057162752,1.0
0.1003642103833654,0.1305562206477271,0.4297930140035403,6.838897214332042,0.0580522719332468,0.0826506047845622,0.5578111946532999,13.82013073329886,1.0
0.1939478742450707,0.2781946503590572,0.4643926249189405,4.0657795209148,0.0459880718999581,0.0625970237483513,0.3320118478013215,18.024898943268987,1.0
0.1083322881095217,0.1366444056788832,0.464084745663693,6.551629032596986,0.0625373522265201,0.090647144894654,0.4377610693400166,12.634344325024472,1.0
0.0829551441146879,0.129310877731444,0.5200691121743755,8.956886013649315,0.0312481769882444,0.0430279299919506,0.6924403082297819,26.488988973815044,1.0
0.1016210616580524,0.1454576472443083,0.5413796729586202,7.806792269203783,0.06896168204651,0.1005920740239348,0.5128397917871602,11.1179030079087,1.0
0.1178952032410211,0.1718664195496826,0.3726013752329542,6.642259393512604,0.0490123924206307,0.0698893460031703,0.4268929900508848,16.09525626142917,1.0
0.1340462971245414,0.1710769271914261,0.5487734487734488,5.288053371013159,0.0866677185666925,0.1335059439167951,0.5168696800275747,8.620650417374291,1.0
0.075098447018409,0.1094235244967861,0.4101401522454154,10.403700889348944,0.0644029876996856,0.09501050145902,0.4746835036308721,11.95791168659166,1.0
0.0893057245782041,0.1283516509197579,0.4407542749648012,8.884844371823348,0.0453311063018631,0.0656053446060139,0.4203121439963546,17.547255042585235,1.0
0.0752565628558942,0.1079567818082711,0.3914559125085441,10.524153375292675,0.0462571875826803,0.0682475088726906,0.5147501621185832,17.201338512094093,1.0
0.093068770428565,0.1334879365404596,0.4393901420217209,8.4971758713549,0.0693365528243773,0.0944013758690705,0.3712614870509607,12.000608016596177,1.0
0.2154013244290955,0.3152316837906504,0.3841269841269841,3.541316714148573,0.0885998890728478,0.1334512686470616,0.5084129320971426,8.507694415863838,1.0
0.0750212043062618,0.0993521649837973,0.6354283143756829,9.269396352331093,0.0331474574438127,0.0383510872145882,0.7346121714542766,33.17551205804499,1.0
0.1762996369703239,0.2457050315714655,0.4864892417523996,4.551301457375343,0.0501198050091401,0.0623825184027226,0.5224082934609251,14.947286160832542,1.0
0.106042054300133,0.1561799920045308,0.4338345864661653,7.2530839326968755,0.065828739079068,0.0912374715977824,0.5512531328320801,12.706120050279564,1.0
0.19590382394447,0.2577887687432252,0.3918896892581104,3.46479445770075,0.073989387389073,0.1145080232534743,0.466301242617032,9.945554059137736,1.0
0.1610148226056237,0.2416377886801922,0.5353211116369011,4.76008419068576,0.0505842909856448,0.0736789509869306,0.4458614484930274,15.379224599616212,1.0
0.2296925356653707,0.2569810898217259,0.3145629224576593,2.7413007737244115,0.0610735704282379,0.0897275750095034,0.4674925951241741,12.70581229623647,1.0
0.1176430973494179,0.1701839348585391,0.441110935847778,6.60054593664688,0.0515517305074171,0.0737765256466049,0.574382927014506,15.487048261596176,1.0
0.1891511997706557,0.2428354730759568,0.5230442072547336,3.720399660608453,0.0488984605087185,0.0689947763849241,0.4783415414994362,16.324637036368642,1.0
0.0880342970589296,0.1288357727266421,0.4240487582592845,8.809323790301978,0.0851121651700137,0.1127759589870656,0.4736538315485684,10.12153591675529,1.0
0.1782346135553149,0.2677162818767384,0.4495746943115363,4.261983542969949,0.0393368272893104,0.0603501144081756,0.5409508620034936,19.494505530067052,1.0
0.1242644092030945,0.1538326987072933,0.4928533454849244,5.994636189933196,0.0802058907348577,0.1046165281446769,0.3979190400243031,8.68791273515739,1.0
0.1027633590759515,0.1495113014823205,0.392360563413195,7.574906737086044,0.0615700252954002,0.090413203979102,0.4708950406318827,12.553709571498578,1.0
0.1212430104161173,0.1603598210976067,0.4387407913723702,5.7186493225729365,0.0478879084957468,0.0667050085644895,0.5311019389966758,17.24528302905817,1.0
0.0825586762234573,0.1055503156736038,0.4065542644490013,10.89450769110133,0.0593857200611662,0.0839123551426356,0.400028918449971,13.560435837989276,1.0
0.079814638865034,0.1172779889335349,0.4354370775423407,9.652473440818468,0.0530326191354009,0.0720578220971047,0.4570631123262703,15.768818507780846,1.0
0.1554097291658101,0.2220373474302889,0.5382474250895303,5.09603250735083,0.0630919643365741,0.0763876365119254,0.6458991301096565,12.173466762372025,1.0
0.1069446699951851,0.1576012780282835,0.4693362193362193,7.283796041060119,0.0823182796815389,0.1196007245075347,0.4587909166856535,9.529259062785467,1.0
0.116461846169055,0.1683840113180587,0.4378598010176957,6.722756045536303,0.0847909807544141,0.1090558389736048,0.5029172581804161,8.196819119924573,1.0
0.0926068018774561,0.1467067729401,0.4759170653907494,8.028618868264644,0.0276114399895229,0.0355257385897332,0.5378209509788457,32.416694732256104,1.0
0.0988973027439179,0.1360089027640785,0.4409204830257462,8.45748238148796,0.0435006616218769,0.056605928640092,0.4880154932786512,16.15539959616111,1.0
0.1153603857598393,0.1476371099301645,0.5720849326112483,7.807204097779249,0.1209751379301357,0.150546330582287,0.5991559609980662,7.797616328247319,1.0
0.0943380735044105,0.1364807334904261,0.506569453937875,8.532647861081898,0.0462478439349232,0.0664968010144049,0.4466089466089467,17.367765123727096,1.0
0.0938287659808883,0.1349426668613243,0.3537593984962406,8.412987663734608,0.044115176718602,0.0627283159833604,0.3986291486291486,17.83834970160201,1.0
0.2902976586263241,0.3738700866090243,0.555756816283132,2.466844682425481,0.105355283423889,0.1510653206222501,0.5017278043593834,7.727412505386404,1.0
0.1767093485081212,0.2085733664756992,0.4274935590725064,4.366990127547543,0.0507817410545306,0.0727207627291847,0.4955497718655614,15.47440335150078,1.0
0.0687319598755321,0.0947355995542785,0.5773448773448774,12.002223387608367,0.0583456739768002,0.0936024780062842,0.4456140350877192,13.218344254945071,1.0
0.1042966037804968,0.1162609240610963,0.4469328916697337,7.750657438125994,0.0377958717497179,0.0587295554439452,0.4627553732816889,19.86566892522953,1.0
0.2321886423200702,0.2918077432165968,0.4905331510594668,3.11122581995208,0.1287696052369345,0.1607911759910652,0.5562384983437615,5.745570080460329,1.0
0.2203715669078977,0.3316985454199843,0.5695982380192908,3.373754187753089,0.1204038000646922,0.1447697682982272,0.5753549082496451,6.29983265052038,1.0
0.2309441678909608,0.287190682222617,0.4842619368935158,3.16531247659704,0.0583694469600254,0.0846078850881054,0.6216952638005271,13.664418395229898,1.0
0.1139151548711059,0.1538069005973517,0.6698950172634383,7.479016306245737,0.0485932122041173,0.0693569856778749,0.4965519860256703,16.306793689575066,1.0
0.1384336133242162,0.13008958653726,0.4645629224576593,4.313045949909792,0.0944757972456502,0.1414704887235308,0.6515013967800346,7.842263609746745,1.0
0.1406655370464242,0.2063770977316716,0.4499164578111947,5.572043922193856,0.044813207806546,0.0604043878286554,0.4516974253816359,18.987433716731072,1.0
0.1723158108749857,0.2607149061611498,0.4583188741083477,4.367302184092477,0.0647485745452968,0.0935663720280665,0.4600782258676995,12.129497255782418,1.0
0.1967554192709641,0.2925637943711655,0.5018834966203386,3.9365833428749775,0.0682282897797264,0.084376932040709,0.4775727196779828,10.594758075986729,1.0
0.1160653195368081,0.1711810151206268,0.410708589655958,6.582817287532568,0.0750699171824589,0.0673599545183002,0.4563643958380801,8.130182733965245,1.0
0.2054301095688623,0.319315875161206,0.4436683199841094,3.706750240408001,0.1392273440224586,0.1486768444833634,0.4082630819472924,4.712120958250852,1.0
0.0831979025924887,0.1193575480657651,0.4867357788410419,9.569907999951129,0.0615278111998803,0.078087976441288,0.4306447938026885,11.522008686238474,1.0
0.1078258288260214,0.1665789624630045,0.4566985645933014,6.8950655291110925,0.0570424767213397,0.0804593413245855,0.4810210257578678,13.930065108639058,1.0
0.0955345729631245,0.1433177150933014,0.46950330371383,8.041762617158144,0.0478836735595479,0.0672891423639835,0.3716640085061138,16.80282840158793,1.0
0.1041438444148984,0.1499857609978707,0.5803129618919093,7.651445432497042,0.060343091553338,0.0845908895125905,0.4993845335950599,13.469910924828856,1.0
0.3559060262127544,0.4635563156564031,0.3747696747696749,1.9485480894411555,0.0713606280855025,0.1013867535411068,0.5380260090786406,11.150866044159551,1.0
0.0899053849454275,0.1327054331469341,0.5117490696438065,8.517490968123763,0.0444018258426088,0.0642762220281333,0.5281461228829649,17.71727253690096,1.0
0.1480936589063977,0.2123353014401441,0.4656548130232341,5.393238823172096,0.0487777066927483,0.070073761676992,0.4884448884448883,16.93239210512667,1.0
0.2544259206759794,0.4047017818739799,0.3575377838535733,2.830046492311502,0.0776773858168002,0.1149001493464434,0.3074504442925495,10.022271632131895,1.0
0.0830025568869766,0.1142570560393995,0.4379889116731221,9.89506254657851,0.0598270600068167,0.0876692356650178,0.437563021773548,13.26367602448148,1.0
0.1431904915528797,0.2088686668622845,0.4106326422115895,5.457301066884414,0.0530831959565945,0.0784360045079891,0.4902065770486822,14.603313702660277,1.0
0.0682393103914539,0.1033604305103896,0.641870410291463,11.139951329089042,0.0255316306127544,0.0383653483130381,0.5908141566036305,29.79323632386711,1.0
0.1181529940281122,0.1457703465006741,0.4698748619801251,6.208553855528207,0.056857333581432,0.0798301147808661,0.5749887539361223,14.54473023457,1.0
0.2149759310130489,0.2630131679499018,0.5543267705806406,3.3929882776785933,0.0900531639281758,0.1186118596337586,0.5794693610483085,9.54057384932942,1.0
0.1292789453893776,0.1942948939363614,0.494018262439315,5.8940705529464585,0.0478593782841304,0.0649205375689105,0.4657894736842105,17.80934848006426,1.0
0.1374904944655791,0.1633596264969649,0.5051910078225867,5.551525200243334,0.0950946810764908,0.1188721273066616,0.651562910773437,9.806199250756144,1.0
0.1036022787537331,0.151887933830099,0.5119845067213488,7.499875014393766,0.0473756645963554,0.0675824899397155,0.5194729247360826,16.77105184668699,1.0
0.093202429934188,0.1250593410537167,0.4498168498168498,9.140842208083024,0.0493377378169823,0.0700149886610266,0.3207070707070706,16.11364816349182,1.0
0.1858334367300198,0.2724518042844823,0.4517447464815884,4.107309042311496,0.1419303728270922,0.1737986882622598,0.4159159553896396,5.186481954126516,1.0
0.1022072574066648,0.1426566397401939,0.4547619047619047,7.927000252596503,0.0693369368054284,0.0973716312462953,0.464307622202359,11.68140459140648,1.0
0.0985894369544857,0.1388681718292159,0.4195260879471406,8.249768690529324,0.0506832739737534,0.0721958258160446,0.3959759538706907,15.66030377914263,1.0
0.1071421266590435,0.1594237066070388,0.4558047215941953,7.217304626424706,0.0516964587879324,0.0728641243639627,0.4738361054150528,15.512943413625312,1.0
0.1492244197689847,0.1870122940892078,0.6553691922112975,4.864126516129788,0.0809456699130242,0.1211324639698762,0.5560518772593075,9.19382695196689,1.0
0.1007497342850903,0.1381324071183434,0.4161654135338344,8.25097188442801,0.0681899512586231,0.0942522210412128,0.4822601375232954,12.013494232207124,1.0
0.1095069367043291,0.1677427836046881,0.5357198357198357,6.889522352645894,0.0457272861799706,0.0661165078148539,0.5007562612825771,17.355699552683642,1.0
0.1341409106640565,0.1692621813470458,0.3337960285328706,5.263397493210672,0.0911597624465547,0.1366475914485996,0.524250018986861,8.485633009563381,1.0
0.1356760027776316,0.19745728319603,0.3305460621250095,5.728435419934197,0.0553650164185851,0.080642598354529,0.3853991038201564,14.017927942390896,1.0
0.0742724303140965,0.107944745209696,0.4083542188805347,10.548433055786711,0.0777037491775257,0.108704999036833,0.416939785360838,10.324915816605166,1.0
0.10837248981258,0.1575621591639849,0.4010717352822615,7.172521226395748,0.0751080154337092,0.0927579369038586,0.5419755940653773,12.578565234502724,1.0
0.0809370621086866,0.1115089827800376,0.4770708823340403,10.1244701893943,0.0453025458337366,0.0641985332012682,0.4918622313359155,17.942823693451373,1.0
0.2116743363495725,0.2724129059456907,0.4508844956213377,3.337194429318998,0.0817815548410036,0.1211388578120905,0.4753664464190779,9.32991699476436,1.0
0.0920518336189757,0.1281594437214531,0.4345788714209767,8.817061695165556,0.0517126380852141,0.0730160203973548,0.415329991645781,15.414823002790946,1.0
0.0859070725944014,0.1206065038055626,0.4902527297264138,9.41429756863092,0.0505626480737392,0.0787798892670153,0.5015648094595463,14.90426124328771,1.0
0.0939628648736841,0.1289227169122423,0.6389516915832706,8.779620109590834,0.0772827331978976,0.0902367882702995,0.5610367272905972,10.127871551907946,1.0
0.1303157339984156,0.161808710344217,0.6250490307765849,5.465996057239526,0.0349379182720972,0.0523717309781779,0.6209590117484854,21.814477165719037,1.0
0.1387996788683763,0.2060515957577123,0.4686547370757896,5.614827820580214,0.0468453044713672,0.0634881366734681,0.4649654439128124,17.854958701762918,1.0
0.1501356267494371,0.1771662965397664,0.4462671831092882,5.075365915328828,0.059000462950241,0.0848990044962794,0.4867205893521683,13.332221449998787,1.0
